Subject,Block_number,Trial_number,Abs_ref_stim,Resp_Correct,RT,out,angle,same
139,4,126,6,t,2448,nil,100,nil
139,4,127,14,t,1228,nil,100,t
139,4,128,16,t,2359,t,100,t
139,5,1,2,t,1130,nil,50,t
139,5,2,1,t,1130,nil,100,nil
139,5,3,7,t,1822,nil,150,nil
139,5,4,13,t,825,nil,0,t
139,5,5,11,t,1017,nil,100,nil
139,5,6,14,t,1078,nil,50,nil
139,5,7,10,t,1296,nil,50,nil
139,5,8,12,t,989,nil,100,t
139,5,9,13,t,1021,nil,150,nil
139,5,10,14,t,1835,nil,150,nil
139,5,11,1,t,756,nil,50,nil
139,5,12,11,t,1881,nil,150,nil
139,5,13,12,t,986,nil,100,nil
139,5,14,6,t,1933,nil,50,nil
139,5,15,15,t,1477,nil,50,t
139,5,16,9,t,957,nil,0,nil
139,5,17,2,t,2445,t,100,nil
139,5,18,6,t,1275,nil,50,t
139,5,19,8,t,935,nil,100,nil
139,5,20,6,t,735,nil,0,t
139,5,21,1,t,1600,nil,150,t
139,5,22,10,t,1884,nil,150,t
139,5,23,10,t,944,nil,100,t
139,5,24,12,t,1506,nil,150,nil
139,5,25,16,t,21088,t,100,nil
139,5,26,10,t,1500,nil,50,t
139,5,27,16,t,974,nil,50,nil
139,5,28,9,t,6380,t,150,nil
139,5,29,2,t,1395,nil,0,nil
139,5,30,5,t,962,nil,0,t
139,5,31,10,t,799,nil,0,t
139,5,32,16,t,490,nil,0,t
139,5,33,2,t,416,nil,0,t
139,5,34,4,t,667,nil,0,nil
139,5,35,13,t,1795,nil,100,t
139,5,36,5,t,3668,nil,150,t
139,5,37,7,t,1641,nil,100,nil
139,5,38,11,t,658,nil,0,nil
139,5,39,1,t,1116,nil,0,t
139,5,40,14,t,758,nil,0,t
139,5,41,5,t,803,nil,0,nil
139,5,42,11,t,2286,nil,100,t
139,5,43,15,t,1234,nil,0,nil
139,5,44,1,t,1484,nil,50,t
139,5,45,9,t,835,nil,50,nil
139,5,46,5,t,1164,nil,100,nil
139,5,47,9,t,859,nil,50,t
139,5,48,11,t,768,nil,50,nil
139,5,49,6,t,2846,nil,150,nil
139,5,50,3,t,1993,nil,150,t
139,5,51,6,t,1023,nil,100,nil
139,5,52,10,t,982,nil,150,nil
139,5,53,8,t,991,nil,50,t
139,5,54,8,t,931,nil,100,t
139,5,55,7,t,745,nil,50,t
139,5,56,16,t,1136,nil,150,t
139,5,57,4,t,951,nil,100,t
139,5,58,2,t,711,nil,100,t
139,5,59,2,t,867,nil,50,nil
139,5,60,11,t,1064,nil,50,t
139,5,61,8,t,697,nil,0,nil
139,5,62,4,t,2178,nil,150,t
139,5,63,16,t,1317,nil,150,nil
139,5,64,15,t,1776,nil,150,t
139,5,65,16,t,713,nil,0,nil
139,5,66,2,t,945,nil,150,t
139,5,67,14,t,636,nil,0,nil
139,5,68,3,t,1152,nil,50,nil
139,5,69,13,t,1256,nil,100,nil
139,5,70,1,t,1245,nil,100,t
139,5,71,7,t,1833,nil,150,t
139,5,72,5,t,1311,nil,150,nil
139,5,73,6,t,1153,nil,0,nil
139,5,74,7,t,1663,nil,50,nil
139,5,75,8,t,1187,nil,0,t
139,5,76,11,t,556,nil,0,t
139,5,77,13,t,902,nil,50,t
139,5,78,3,t,641,nil,0,t
139,5,79,13,t,781,nil,50,nil
139,5,80,6,t,3609,nil,100,t
139,5,81,13,t,1330,nil,150,t
139,5,82,15,t,614,nil,0,t
139,5,83,3,t,682,nil,100,t
139,5,84,15,t,1462,nil,100,t
139,5,85,16,t,668,nil,50,t
139,5,86,4,t,613,nil,0,t
139,5,87,4,t,986,nil,100,nil
139,5,88,4,t,1516,nil,150,nil
139,5,89,7,t,1098,nil,0,nil
139,5,90,6,t,3045,nil,150,t
139,5,91,12,t,702,nil,0,nil
139,5,92,3,t,904,nil,50,t
139,5,93,3,t,962,nil,100,nil
139,5,94,12,t,3267,nil,150,t
139,5,95,15,t,1619,nil,150,nil
139,5,96,12,t,1064,nil,50,nil
139,5,97,5,t,2078,nil,100,t
139,5,98,12,t,926,nil,0,t
139,5,99,5,t,928,nil,50,nil
139,5,100,11,t,6216,t,150,t
139,5,101,15,t,9686,t,50,nil
139,5,102,5,t,2027,nil,50,t
139,5,103,3,t,607,nil,0,nil
139,5,104,4,t,1022,nil,50,t
139,5,105,12,t,1001,nil,50,t
139,5,106,8,t,1837,nil,150,t
139,5,107,10,t,630,nil,0,nil
139,5,108,3,t,2319,nil,150,nil
139,5,109,8,t,1478,nil,150,nil
139,5,110,9,t,3627,nil,150,t
139,5,111,2,t,1067,nil,150,nil
139,5,112,16,t,1180,nil,100,t
139,5,113,9,t,1061,nil,100,t
139,5,114,14,t,932,nil,150,t
139,5,115,4,t,992,nil,50,nil
139,5,116,9,t,930,nil,0,t
139,5,117,14,t,805,nil,100,t
139,5,118,13,t,710,nil,0,nil
139,5,119,1,t,667,nil,0,nil
139,5,120,10,t,988,nil,100,nil
139,5,121,7,t,1243,nil,0,t
139,5,122,9,t,1473,nil,100,nil
139,5,123,8,t,2159,nil,50,nil
139,5,124,7,t,1119,nil,100,t
139,5,125,15,t,918,nil,100,nil
139,5,126,1,t,2360,t,150,nil
139,5,127,14,t,1602,nil,50,t
139,5,128,14,t,950,t,100,nil
139,6,1,3,t,1097,nil,50,nil
139,6,2,3,t,881,nil,100,t
139,6,3,13,t,906,nil,100,nil
139,6,4,10,t,1024,nil,150,nil
139,6,5,16,t,1685,nil,100,nil
139,6,6,12,t,1438,nil,50,nil
139,6,7,9,t,933,nil,100,t
139,6,8,15,t,800,nil,0,t
139,6,9,8,t,916,nil,0,nil
139,6,10,8,t,1246,nil,100,nil
139,6,11,3,t,785,nil,0,t
139,6,12,16,t,1322,nil,50,t
139,6,13,6,t,890,nil,100,nil
139,6,14,15,t,775,nil,50,nil
139,6,15,11,t,807,nil,100,t
139,6,16,12,t,740,nil,100,nil
139,6,17,12,t,764,nil,100,t
139,6,18,8,t,649,nil,50,t
139,6,19,12,t,794,nil,150,nil
139,6,20,5,t,810,nil,100,nil
139,6,21,4,t,820,nil,100,nil
139,6,22,7,t,854,nil,50,t
139,6,23,7,t,1380,nil,150,t
139,6,24,10,t,1117,nil,150,t
139,6,25,12,t,836,nil,50,t
139,6,26,13,t,1188,nil,150,nil
139,6,27,5,t,2393,nil,150,nil
139,6,28,3,t,858,nil,100,nil
139,6,29,15,t,2722,nil,150,t
139,6,30,7,t,643,nil,0,t
139,6,31,6,t,643,nil,100,t
139,6,32,11,t,515,nil,50,t
139,6,33,2,t,866,nil,100,nil
139,6,34,4,t,884,nil,50,nil
139,6,35,6,t,676,nil,50,nil
139,6,36,6,t,640,nil,0,nil
139,6,37,16,t,885,nil,0,t
139,6,38,9,t,599,nil,0,nil
139,6,39,9,t,1553,nil,150,t
139,6,40,12,t,1203,nil,150,t
139,6,41,11,t,1932,nil,100,nil
139,6,42,5,t,2741,nil,100,t
139,6,43,16,t,1065,nil,100,t
139,6,44,1,t,543,nil,50,t
139,6,45,10,t,496,nil,0,t
139,6,46,4,t,815,nil,0,nil
139,6,47,11,t,678,nil,0,nil
139,6,48,15,t,2097,nil,50,t
139,6,49,10,t,611,nil,0,nil
139,6,50,16,t,658,nil,0,nil
139,6,51,1,t,1454,nil,100,nil
139,6,52,3,t,880,nil,50,t
139,6,53,8,t,1363,nil,150,nil
139,6,54,7,t,1848,nil,150,nil
139,6,55,2,t,823,nil,0,nil
139,6,56,13,t,1138,nil,50,t
139,6,57,16,t,1227,nil,150,t
139,6,58,3,t,1378,nil,150,t
139,6,59,6,t,549,nil,0,t
139,6,60,4,t,772,nil,100,t
139,6,61,1,t,561,nil,150,t
139,6,62,9,t,522,nil,50,t
139,6,63,10,t,782,nil,50,nil
139,6,64,1,t,942,nil,100,t
139,6,65,3,t,755,nil,0,nil
139,6,66,7,t,888,nil,100,t
139,6,67,2,t,817,nil,150,nil
139,6,68,2,t,511,nil,50,t
139,6,69,10,t,813,nil,100,t
139,6,70,1,t,842,nil,150,nil
139,6,71,5,t,678,nil,0,nil
139,6,72,14,t,774,nil,100,t
139,6,73,5,t,630,nil,50,nil
139,6,74,6,t,529,nil,50,t
139,6,75,9,t,812,nil,0,t
139,6,76,10,t,829,nil,50,t
139,6,77,9,t,661,nil,100,nil
139,6,78,5,t,680,nil,0,t
139,6,79,11,t,751,nil,0,t
139,6,80,13,t,554,nil,0,t
139,6,81,11,t,635,nil,50,nil
139,6,82,14,t,1000,nil,0,nil
139,6,83,11,t,3560,nil,150,nil
139,6,84,2,t,2805,nil,150,t
139,6,85,2,t,877,nil,100,t
139,6,86,15,t,1245,nil,100,t
139,6,87,5,t,865,nil,50,t
139,6,88,7,t,673,nil,50,nil
139,6,89,13,t,835,nil,100,t
139,6,90,4,t,478,nil,0,t
139,6,91,13,t,639,nil,0,nil
139,6,92,14,t,1336,nil,150,t
139,6,93,7,t,1739,nil,100,nil
139,6,94,7,t,1070,nil,0,nil
139,6,95,2,t,835,nil,0,t
139,6,96,14,t,899,nil,150,nil
139,6,97,14,t,1047,nil,50,t
139,6,98,2,t,904,nil,50,nil
139,6,99,15,t,3249,t,150,nil
139,6,100,8,t,714,t,0,t
139,6,101,9,t,1761,t,150,nil
139,6,102,11,t,8467,t,150,t
139,6,103,4,t,736,t,50,t
139,6,104,14,t,449,t,0,t
139,6,105,10,t,3853,t,100,nil
139,6,106,3,nil,2792,t,150,nil
139,6,107,13,t,3916,t,50,nil
139,6,108,8,t,1737,t,150,t
139,6,109,1,t,933,t,0,t
139,6,110,14,t,1194,t,50,nil
139,6,111,12,t,792,t,0,nil
139,6,112,12,t,881,t,0,t
139,6,113,6,t,1219,t,150,t
139,6,114,9,t,817,t,50,nil
139,6,115,4,t,1205,t,150,t
139,6,116,15,t,1561,t,0,nil
139,6,117,16,t,1043,t,50,nil
139,6,118,15,t,1587,t,100,nil
139,6,119,16,t,1614,t,150,nil
139,6,120,1,t,965,t,0,nil
139,6,121,5,t,2129,t,150,t
139,6,122,13,t,1370,t,150,t
139,6,123,6,t,1483,t,150,nil
139,6,124,14,t,1200,t,100,nil
139,6,125,8,t,2298,t,100,t
139,6,126,1,t,804,t,50,nil
139,6,127,4,t,1384,t,150,nil
139,6,128,8,t,1231,t,50,nil
142,1,1,8,t,1529,t,100,t
142,1,2,13,t,2846,t,150,t
142,1,3,14,t,2230,t,150,t
142,1,4,3,t,2410,t,150,t
142,1,5,9,t,2876,t,100,nil
142,1,6,2,t,1130,t,0,nil
142,1,7,7,t,4350,t,150,t
142,1,8,14,nil,3497,t,100,nil
142,1,9,3,t,2551,t,150,nil
142,1,10,8,t,1543,t,0,t
142,1,11,13,t,733,nil,0,t
142,1,12,3,nil,1848,t,100,nil
142,1,13,4,nil,2587,t,150,nil
142,1,14,11,t,1953,nil,0,nil
142,1,15,10,t,2623,nil,150,t
142,1,16,3,t,1134,nil,0,nil
142,1,17,12,t,1530,t,100,t
142,1,18,13,t,1456,t,50,t
142,1,19,16,t,970,nil,0,t
142,1,20,1,t,2681,nil,100,nil
142,1,21,10,nil,1793,t,150,nil
142,1,22,6,t,4794,t,100,t
142,1,23,9,t,1871,nil,100,t
142,1,24,4,t,1942,nil,50,t
142,1,25,2,t,1826,nil,100,t
142,1,26,5,t,1483,nil,50,nil
142,1,27,12,t,3111,nil,150,t
142,1,28,6,t,2136,nil,150,t
142,1,29,5,t,915,nil,0,t
142,1,30,2,t,1146,nil,0,t
142,1,31,14,t,790,nil,0,nil
142,1,32,9,nil,3497,t,150,nil
142,1,33,7,t,1755,nil,0,t
142,1,34,16,t,1913,nil,150,t
142,1,35,11,t,2707,nil,50,nil
142,1,36,2,t,1269,nil,50,nil
142,1,37,10,t,1525,nil,50,t
142,1,38,16,t,1743,nil,100,nil
142,1,39,10,t,1065,nil,50,nil
142,1,40,16,t,2007,nil,50,nil
142,1,41,15,nil,3583,t,150,nil
142,1,42,10,t,4052,t,100,t
142,1,43,7,t,1824,nil,100,nil
142,1,44,1,t,1031,nil,0,nil
142,1,45,11,t,1892,nil,100,nil
142,1,46,14,t,2580,nil,100,t
142,1,47,5,t,1359,nil,100,nil
142,1,48,6,t,865,nil,0,nil
142,1,49,1,t,2366,nil,100,t
142,1,50,2,t,3290,t,150,t
142,1,51,13,t,733,nil,0,nil
142,1,52,5,t,2147,t,100,t
142,1,53,5,t,1772,t,50,t
142,1,54,1,t,983,nil,0,t
142,1,55,9,t,981,nil,50,nil
142,1,56,15,t,2139,nil,50,nil
142,1,57,16,t,1691,nil,100,t
142,1,58,7,t,982,nil,50,nil
142,1,59,2,t,1827,nil,50,t
142,1,60,5,t,1368,nil,150,t
142,1,61,7,nil,1266,t,150,nil
142,1,62,14,t,1463,nil,50,t
142,1,63,14,t,1950,nil,150,nil
142,1,64,7,t,1779,nil,100,t
142,1,65,15,t,868,nil,0,nil
142,1,66,13,t,1747,nil,50,nil
142,1,67,16,t,5131,t,150,nil
142,1,68,4,t,2263,t,150,t
142,1,69,11,t,1330,nil,0,t
142,1,70,3,t,551,nil,0,t
142,1,71,10,t,768,nil,0,t
142,1,72,8,t,2206,nil,100,nil
142,1,73,16,t,1164,t,50,t
142,1,74,5,nil,1453,t,150,nil
142,1,75,6,t,616,nil,0,t
142,1,76,11,t,1863,nil,100,t
142,1,77,6,nil,1724,t,150,nil
142,1,78,1,t,1935,nil,150,nil
142,1,79,2,t,3380,t,100,nil
142,1,80,8,t,2275,nil,50,t
142,1,81,12,t,2708,nil,50,nil
142,1,82,1,t,2148,nil,150,t
142,1,83,6,t,2375,nil,50,nil
142,1,84,14,t,1939,t,50,nil
142,1,85,10,t,769,nil,0,nil
142,1,86,16,t,856,nil,0,nil
142,1,87,11,t,3465,t,150,t
142,1,88,2,nil,2231,t,150,nil
142,1,89,4,t,3073,t,100,nil
142,1,90,3,t,1877,nil,100,t
142,1,91,14,t,970,nil,0,t
142,1,92,5,t,885,nil,0,nil
142,1,93,9,t,1172,nil,50,t
142,1,94,3,t,654,nil,50,t
142,1,95,9,t,668,nil,0,nil
142,1,96,12,t,1093,nil,0,t
142,1,97,13,t,1530,nil,150,nil
142,1,98,8,t,1150,nil,0,nil
142,1,99,1,t,1115,nil,50,t
142,1,100,15,t,3378,t,100,nil
142,1,101,1,t,1166,nil,50,nil
142,1,102,4,t,927,nil,0,nil
142,1,103,7,t,1025,nil,0,nil
142,1,104,12,nil,2563,t,100,nil
142,1,105,6,t,1847,t,50,t
142,1,106,4,t,641,nil,0,t
142,1,107,15,t,745,t,0,t
142,1,108,4,t,911,t,50,nil
142,1,109,11,t,1301,nil,50,t
142,1,110,15,t,2990,nil,150,t
142,1,111,12,t,4589,t,150,nil
142,1,112,15,t,1823,nil,50,t
142,1,113,10,t,1858,nil,100,nil
142,1,114,4,t,1287,nil,100,t
142,1,115,3,t,1032,nil,50,nil
142,1,116,9,t,1450,nil,150,t
142,1,117,8,nil,3124,t,150,nil
142,1,118,12,t,779,nil,0,nil
142,1,119,13,t,2191,nil,100,t
142,1,120,13,nil,1260,t,100,nil
142,1,121,11,t,4688,t,150,nil
142,1,122,9,t,1462,nil,0,t
142,1,123,15,t,2661,nil,100,t
142,1,124,8,t,2103,nil,50,nil
142,1,125,6,t,3440,t,100,nil
142,1,126,12,t,1476,nil,50,t
142,1,127,7,t,1407,nil,50,t
142,1,128,8,t,1556,t,150,t
142,2,1,13,t,955,nil,0,t
142,2,2,1,t,1528,nil,150,nil
142,2,3,12,t,1424,nil,50,t
142,2,4,1,t,1674,nil,150,t
142,2,5,2,t,1448,nil,150,nil
142,2,6,14,t,781,nil,0,t
142,2,7,3,t,1287,nil,150,nil
142,2,8,7,t,1860,nil,150,nil
142,2,9,14,t,3027,nil,150,nil
142,2,10,3,t,960,nil,0,t
142,2,11,8,t,2146,nil,150,nil
142,2,12,4,t,1667,t,150,t
142,2,13,1,t,1511,nil,100,nil
142,2,14,2,t,1983,nil,100,nil
142,2,15,12,t,1699,nil,50,nil
142,2,16,8,t,2256,nil,150,t
142,2,17,12,t,921,t,100,t
142,2,18,6,t,1710,nil,100,nil
142,2,19,4,t,1855,nil,50,t
142,2,20,14,t,1601,nil,100,nil
142,2,21,8,t,1036,nil,0,nil
142,2,22,10,t,2521,nil,150,nil
142,2,23,8,t,1211,nil,0,t
142,2,24,13,t,1311,nil,150,t
142,2,25,4,t,681,nil,0,nil
142,2,26,5,t,1524,nil,150,t
142,2,27,5,t,841,nil,0,nil
142,2,28,5,t,1705,nil,50,nil
142,2,29,2,t,1031,nil,50,t
142,2,30,11,t,1893,nil,100,t
142,2,31,6,t,1350,nil,150,nil
142,2,32,4,t,1488,nil,100,t
142,2,33,3,t,1209,nil,100,nil
142,2,34,2,t,1482,nil,50,nil
142,2,35,5,t,985,nil,0,t
142,2,36,6,t,1146,t,100,t
142,2,37,5,t,903,nil,150,nil
142,2,38,5,t,802,nil,50,t
142,2,39,7,t,1071,nil,50,nil
142,2,40,13,t,1166,nil,50,nil
142,2,41,14,t,770,nil,0,nil
142,2,42,13,t,873,nil,50,t
142,2,43,11,t,790,nil,0,t
142,2,44,12,t,705,nil,0,t
142,2,45,16,t,866,nil,100,nil
142,2,46,16,t,858,nil,0,nil
142,2,47,9,t,831,nil,0,t
142,2,48,7,t,697,nil,50,t
142,2,49,4,t,416,nil,0,t
142,2,50,3,t,667,nil,50,nil
142,2,51,6,t,695,nil,0,nil
142,2,52,14,t,1239,nil,100,t
142,2,53,8,t,983,nil,100,nil
142,2,54,3,t,659,nil,50,t
142,2,55,4,nil,1787,t,150,nil
142,2,56,11,t,1612,nil,100,nil
142,2,57,6,t,727,t,0,t
142,2,58,15,t,2128,nil,150,nil
142,2,59,9,nil,3881,t,100,nil
142,2,60,11,t,920,nil,0,nil
142,2,61,5,t,2335,nil,100,nil
142,2,62,10,t,2017,t,150,t
142,2,63,5,t,1408,nil,100,t
142,2,64,9,t,945,nil,150,t
142,2,65,10,t,1016,nil,100,nil
142,2,66,3,t,1333,nil,150,t
142,2,67,9,t,2951,nil,100,t
142,2,68,3,t,1606,nil,100,t
142,2,69,9,t,1250,nil,0,nil
142,2,70,13,t,1189,nil,0,nil
142,2,71,8,t,2692,t,100,t
142,2,72,10,t,1098,nil,0,t
142,2,73,11,t,1202,t,150,t
142,2,74,6,t,1459,nil,150,t
142,2,75,1,t,1032,nil,0,nil
142,2,76,1,t,1042,nil,50,t
142,2,77,6,t,510,t,50,t
142,2,78,1,t,834,nil,50,nil
142,2,79,7,t,855,nil,0,t
142,2,80,2,t,589,nil,0,t
142,2,81,15,t,1051,nil,150,t
142,2,82,10,t,1065,nil,50,t
142,2,83,13,t,1144,nil,100,t
142,2,84,14,t,999,nil,150,t
142,2,85,1,t,519,nil,0,t
142,2,86,1,t,834,nil,100,t
142,2,87,7,t,1303,nil,150,t
142,2,88,7,t,703,nil,0,nil
142,2,89,13,nil,3999,t,100,nil
142,2,90,15,t,1561,t,100,t
142,2,91,11,t,631,nil,50,t
142,2,92,11,t,2276,nil,50,nil
142,2,93,2,t,2607,t,150,t
142,2,94,14,t,969,nil,50,t
142,2,95,3,t,575,nil,0,nil
142,2,96,16,t,1774,t,50,t
142,2,97,15,t,735,nil,50,nil
142,2,98,2,t,1870,nil,100,t
142,2,99,15,t,683,nil,0,nil
142,2,100,7,nil,1576,t,100,nil
142,2,101,2,t,703,nil,0,nil
142,2,102,16,t,5840,t,50,nil
142,2,103,8,t,2478,t,50,nil
142,2,104,16,nil,1847,t,150,t
142,2,105,16,t,1576,nil,100,t
142,2,106,9,t,754,nil,50,t
142,2,107,15,t,514,nil,0,t
142,2,108,9,nil,1612,t,150,nil
142,2,109,12,t,898,t,150,t
142,2,110,9,t,1323,nil,50,nil
142,2,111,10,t,652,nil,0,nil
142,2,112,7,t,1325,nil,100,t
142,2,113,16,t,4288,t,150,nil
142,2,114,13,nil,1950,t,150,nil
142,2,115,8,t,1264,nil,50,t
142,2,116,12,nil,1440,t,150,nil
142,2,117,4,nil,2551,t,50,nil
142,2,118,4,t,4498,t,100,nil
142,2,119,11,t,2802,nil,150,nil
142,2,120,16,t,966,nil,0,t
142,2,121,12,t,2715,nil,100,nil
142,2,122,10,t,1581,nil,50,nil
142,2,123,10,t,2504,nil,100,t
142,2,124,14,t,930,t,50,nil
142,2,125,6,t,1762,nil,50,nil
142,2,126,12,t,793,nil,0,nil
142,2,127,15,nil,1460,t,100,nil
142,2,128,15,t,853,t,50,t
142,3,1,8,t,1946,nil,100,nil
142,3,2,1,t,1366,nil,50,nil
142,3,3,14,t,2468,nil,50,nil
142,3,4,12,t,1427,nil,50,nil
142,3,5,15,t,2253,nil,100,t
142,3,6,7,t,1053,nil,150,t
142,3,7,14,t,1171,nil,150,t
142,3,8,11,t,1021,nil,50,nil
142,3,9,14,nil,1834,t,100,nil
142,3,10,10,t,976,nil,100,t
142,3,11,3,t,840,nil,0,nil
142,3,12,2,t,3585,t,150,t
142,3,13,8,t,618,nil,0,t
142,3,14,16,t,1801,nil,150,t
142,3,15,7,t,1129,nil,50,nil
142,3,16,14,t,815,nil,0,nil
142,3,17,12,t,5671,t,150,nil
142,3,18,4,t,964,nil,0,t
142,3,19,2,t,995,nil,50,t
142,3,20,6,t,3301,t,100,nil
142,3,21,7,t,1111,nil,50,t
142,3,22,11,t,5501,t,150,nil
142,3,23,5,t,1239,nil,100,nil
142,3,24,15,t,941,nil,50,nil
142,3,25,15,t,1503,nil,150,t
142,3,26,13,t,518,nil,0,t
142,3,27,12,t,1139,nil,100,nil
142,3,28,8,t,1870,nil,100,t
142,3,29,15,t,2098,nil,150,nil
142,3,30,5,t,1345,nil,50,t
142,3,31,15,t,452,nil,0,t
142,3,32,3,t,773,nil,50,t
142,3,33,7,t,996,t,100,nil
142,3,34,2,t,1242,nil,50,nil
142,3,35,2,t,2319,nil,150,nil
142,3,36,14,t,3896,t,150,nil
142,3,37,14,t,801,nil,0,t
142,3,38,10,t,3360,t,100,nil
142,3,39,10,t,1057,nil,0,t
142,3,40,10,t,1656,nil,150,nil
142,3,41,13,t,4886,t,100,nil
142,3,42,11,t,1064,nil,50,t
142,3,43,1,t,836,nil,0,nil
142,3,44,11,t,2375,nil,100,t
142,3,45,8,t,1088,t,0,nil
142,3,46,5,t,1093,nil,0,nil
142,3,47,16,t,1335,nil,0,nil
142,3,48,3,t,3831,t,150,nil
142,3,49,12,t,2013,nil,100,t
142,3,50,6,t,1770,nil,100,t
142,3,51,7,t,731,nil,0,t
142,3,52,13,t,531,nil,0,nil
142,3,53,5,t,1366,nil,50,nil
142,3,54,15,t,1959,nil,100,nil
142,3,55,2,t,2944,t,100,nil
142,3,56,5,t,1259,nil,100,t
142,3,57,11,t,903,nil,0,nil
142,3,58,6,t,1357,nil,50,nil
142,3,59,1,t,778,nil,0,t
142,3,60,8,t,2688,nil,150,t
142,3,61,6,t,619,nil,0,nil
142,3,62,7,nil,2158,t,150,nil
142,3,63,4,t,2086,nil,50,t
142,3,64,1,t,2526,nil,150,nil
142,3,65,16,nil,2807,t,150,nil
142,3,66,4,t,984,nil,50,nil
142,3,67,13,t,2336,nil,100,t
142,3,68,2,t,764,nil,0,nil
142,3,69,12,t,1349,nil,50,t
142,3,70,9,t,873,nil,50,nil
142,3,71,3,t,2151,nil,100,t
142,3,72,3,t,1189,nil,150,t
142,3,73,16,t,1430,nil,100,t
142,3,74,3,t,672,nil,0,t
142,3,75,2,t,502,nil,0,t
142,3,76,16,t,482,nil,0,t
142,3,77,9,t,392,nil,0,t
142,3,78,8,t,802,nil,50,t
142,3,79,8,t,866,nil,50,nil
142,3,80,15,t,1182,nil,50,t
142,3,81,6,t,1660,nil,150,t
142,3,82,2,t,1636,nil,100,t
142,3,83,13,t,803,nil,50,t
142,3,84,1,t,1041,nil,150,t
142,3,85,12,t,667,nil,0,nil
142,3,86,15,t,1034,nil,0,nil
142,3,87,8,t,3235,t,150,nil
142,3,88,16,t,1072,nil,50,t
142,3,89,6,t,750,nil,50,t
142,3,90,4,t,2242,nil,150,nil
142,3,91,13,t,1423,nil,50,nil
142,3,92,4,t,2229,nil,100,nil
142,3,93,1,t,1084,nil,100,t
142,3,94,9,t,2302,t,150,t
142,3,95,3,t,1068,nil,100,nil
142,3,96,5,t,1036,nil,150,t
142,3,97,5,t,415,nil,0,t
142,3,98,7,t,867,nil,100,t
142,3,99,1,t,1385,nil,100,nil
142,3,100,12,t,3403,t,150,t
142,3,101,3,t,1623,nil,50,nil
142,3,102,12,t,989,nil,0,t
142,3,103,7,t,618,nil,0,nil
142,3,104,14,t,1486,nil,100,t
142,3,105,4,t,1384,nil,150,t
142,3,106,10,t,1323,nil,150,t
142,3,107,14,t,1043,nil,50,t
142,3,108,4,t,555,nil,0,nil
142,3,109,11,t,2042,nil,100,nil
142,3,110,9,nil,2078,t,150,nil
142,3,111,4,t,1132,nil,100,t
142,3,112,13,t,1811,nil,150,nil
142,3,113,9,t,873,nil,100,t
142,3,114,16,t,846,nil,50,nil
142,3,115,10,t,835,nil,0,nil
142,3,116,10,t,887,nil,50,t
142,3,117,16,t,3625,t,100,nil
142,3,118,5,nil,1640,t,150,nil
142,3,119,13,t,1188,nil,150,t
142,3,120,11,t,508,nil,0,t
142,3,121,10,t,928,t,50,nil
142,3,122,1,t,847,nil,50,t
142,3,123,6,t,538,nil,0,t
142,3,124,9,t,989,nil,100,nil
142,3,125,6,t,2689,nil,150,nil
142,3,126,9,t,880,nil,50,t
142,3,127,9,t,809,nil,0,nil
142,3,128,11,t,2523,t,150,t
142,4,1,5,t,2363,nil,50,t
142,4,2,12,t,580,nil,0,t
142,4,3,15,t,697,nil,50,nil
142,4,4,9,t,950,nil,50,nil
142,4,5,3,t,1574,nil,150,t
142,4,6,7,t,1019,nil,100,nil
142,4,7,4,t,2215,nil,100,nil
142,4,8,1,t,1005,nil,0,t
142,4,9,8,t,952,nil,50,nil
142,4,10,9,t,939,nil,50,t
142,4,11,5,t,634,nil,50,nil
142,4,12,13,t,636,nil,0,nil
142,4,13,2,t,2329,t,150,nil
142,4,14,5,t,1630,nil,150,t
142,4,15,16,t,2449,nil,150,nil
142,4,16,8,t,1312,nil,100,nil
142,4,17,13,t,779,nil,0,t
142,4,18,9,nil,4273,t,150,nil
142,4,19,14,t,688,nil,0,nil
142,4,20,6,t,2479,nil,100,nil
142,4,21,10,t,1548,nil,100,nil
142,4,22,4,t,1379,nil,50,t
142,4,23,2,t,634,nil,0,nil
142,4,24,13,t,1848,nil,150,nil
142,4,25,14,t,2218,nil,100,t
142,4,26,2,t,925,nil,50,nil
142,4,27,9,t,1551,nil,100,t
142,4,28,12,t,637,nil,0,nil
142,4,29,8,t,2334,nil,150,t
142,4,30,12,nil,1610,t,150,nil
142,4,31,16,t,678,nil,0,t
142,4,32,11,t,541,nil,50,t
142,4,33,11,t,1047,nil,50,nil
142,4,34,7,t,915,nil,50,t
142,4,35,10,t,953,nil,50,nil
142,4,36,2,t,1276,nil,100,nil
142,4,37,2,t,838,nil,50,t
142,4,38,6,t,837,nil,150,t
142,4,39,4,t,1057,nil,0,nil
142,4,40,3,nil,1890,t,100,nil
142,4,41,4,t,975,nil,50,nil
142,4,42,16,t,2331,nil,150,t
142,4,43,15,t,1802,nil,100,nil
142,4,44,9,t,1563,nil,0,nil
142,4,45,1,t,2108,nil,50,nil
142,4,46,15,t,1668,nil,150,t
142,4,47,1,t,1120,nil,150,t
142,4,48,6,t,1144,nil,100,t
142,4,49,14,t,529,nil,50,t
142,4,50,5,t,526,nil,0,t
142,4,51,4,t,556,nil,0,t
142,4,52,6,t,501,nil,0,t
142,4,53,8,t,921,nil,50,t
142,4,54,15,t,891,nil,50,t
142,4,55,3,t,575,nil,50,nil
142,4,56,12,t,826,nil,50,nil
